Société;Date;CodeClient;NomClient;Categorie;Adresse;CodePostal;Ville;Pays;CodeLangue;Telephone;Email;NumeroFacture;DateFacture;DateEcheance;Ecriture;Devise;Montant
B1;17/11/2014 15:01:24;002605;APOT CLAES BVBA;PHARMACIENS;VRASENESTRAAT_28;9120*1;BEVEREN-WAAS;BE;NED;0032/37757342; ;PF372602;25/09/2014;25/10/2014;000372602;EUR;103,96
B1;17/11/2014 15:01:24;002605;APOT CLAES BVBA;PHARMACIENS;VRASENESTRAAT_28;9120*1;BEVEREN-WAAS;BE;NED;0032/37757342; ;PF377583;04/11/2014;04/12/2014;000377583;EUR;1454,37
B1;17/11/2014 15:01:24;002632;APOT DE CAUSMAECKER;PHARMACIENS;MARKT_42;9160*3;LOKEREN;BE;NED;0032/93405959; ;2X 345891;01/04/2014;01/04/2014;S00014076;EUR;-894,6
B1;17/11/2014 15:01:24;002632;APOT DE CAUSMAECKER;PHARMACIENS;MARKT_42;9160*3;LOKEREN;BE;NED;0032/93405959; ;PF377130;29/10/2014;28/11/2014;000377130;EUR;243,38
B1;17/11/2014 15:01:24;002633;PCIE ROUARD SA;PHARMACIENS;BOULEVARD  LEMONNIER_70;1000;BRUXELLES/BRUSSEL;BE;FRA;0032/25114507; ;PF378164;12/11/2014;12/12/2014;000378164;EUR;529,6
B1;17/11/2014 15:01:24;002637;PHARMAVIE BVBA;PHARMACIENS;MARKT_15;9960;ASSENEDE;BE;NED;0032/93445025; ;PF368992;10/09/2014;10/10/2014;000368992;EUR;305,09
B1;17/11/2014 15:01:24;002637;PHARMAVIE BVBA;PHARMACIENS;MARKT_15;9960;ASSENEDE;BE;NED;0032/93445025; ;PF370555;17/09/2014;17/10/2014;000370555;EUR;748,38
B1;17/11/2014 15:01:24;002637;PHARMAVIE BVBA;PHARMACIENS;MARKT_15;9960;ASSENEDE;BE;NED;0032/93445025; ;PF370556;17/09/2014;17/10/2014;000370556;EUR;223,46
B1;17/11/2014 15:01:24;002640;PCIE WERA;PHARMACIENS;RUE DE LA STATION_25;1410;WATERLOO;BE;FRA;0032/23547479; ;PF375212;13/10/2014;12/11/2014;000375212;EUR;317,23
B1;17/11/2014 15:01:24;002640;PCIE WERA;PHARMACIENS;RUE DE LA STATION_25;1410;WATERLOO;BE;FRA;0032/23547479; ;PF377825;06/11/2014;06/12/2014;000377825;EUR;37,52
B1;17/11/2014 15:01:24;002640;PCIE WERA;PHARMACIENS;RUE DE LA STATION_25;1410;WATERLOO;BE;FRA;0032/23547479; ;PF377826;06/11/2014;06/12/2014;000377826;EUR;168,24
B1;17/11/2014 15:01:24;002644;PCIE THEMANS;PHARMACIENS;RUE GUSTAVE GUIDET_3;5020*7;VEDRIN;BE;FRA;0032/81213803; ;PF377690;05/11/2014;05/12/2014;000377690;EUR;478
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF362363;14/07/2014;13/08/2014;000362363;EUR;1042,12
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF363158;24/07/2014;23/08/2014;000363158;EUR;201,02
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF366499;26/08/2014;25/09/2014;000366499;EUR;526,8
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF368439;05/09/2014;05/10/2014;000368439;EUR;526,8
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF445352;09/09/2014;09/10/2014;000445352;EUR;-85,96
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF369244;11/09/2014;11/10/2014;000369244;EUR;158,36
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF369245;11/09/2014;11/10/2014;000369245;EUR;535,91
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF369497;12/09/2014;12/10/2014;000369497;EUR;401,8
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF371263;19/09/2014;19/10/2014;000371263;EUR;119,69
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF372603;25/09/2014;25/10/2014;000372603;EUR;121,29
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF372604;25/09/2014;25/10/2014;000372604;EUR;108,25
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF445955;26/09/2014;26/09/2014;000445955;EUR;-1042,12
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF445956;26/09/2014;26/09/2014;000445956;EUR;-201,02
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF373699;30/09/2014;30/10/2014;000373699;EUR;464,33
B1;17/11/2014 15:01:24;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF446666;20/10/2014;20/10/2014;000446666;EUR;-526,8
B1;17/11/2014 15:01:24;002686;APOT VAN ACKER VOF;PHARMACIENS;ZUIDLAAN_58;9230*3;WETTEREN;BE;NED;0032/93694432; ;PF365551;22/08/2014;21/09/2014;000365551;EUR;136,33
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF442838;08/05/2014;07/06/2014;000442838;EUR;-410,17
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF442839;08/05/2014;07/06/2014;000442839;EUR;-887,96
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF361338;30/06/2014;30/07/2014;000361338;EUR;440,43
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;ERR361338;28/07/2014;28/07/2014;S00014170;EUR;-347,84
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF365553;22/08/2014;21/09/2014;000365553;EUR;300,98
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF375551;15/10/2014;14/11/2014;000375551;EUR;645,58
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF446508;15/10/2014;15/10/2014;000446508;EUR;-46,63
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF375709;16/10/2014;15/11/2014;000375709;EUR;350,51
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF375710;16/10/2014;15/11/2014;000375710;EUR;46,39
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF376905;27/10/2014;26/11/2014;000376905;EUR;1060,92
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF377489;03/11/2014;03/12/2014;000377489;EUR;107,36
B1;17/11/2014 15:01:24;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF377692;05/11/2014;05/12/2014;000377692;EUR;1492,9
B1;17/11/2014 15:01:24;002802;SURMONT NV;PHARMACIENS;RIJSELSESTRAAT_29;8210*1;LOPPEM;BE;NED;0032/50841599; ;PF378417;14/11/2014;14/12/2014;000378417;EUR;658,04
B1;17/11/2014 15:01:24;002849;VERDESA NV (IASIS);PHARMACIENS;NIJVERSEELSTRAAT_2;1745*2;OPWIJK;BE;NED; ; ;PF372610;25/09/2014;25/10/2014;000372610;EUR;103,96
B1;17/11/2014 15:01:24;002849;VERDESA NV (IASIS);PHARMACIENS;NIJVERSEELSTRAAT_2;1745*2;OPWIJK;BE;NED; ; ;PF377198;30/10/2014;29/11/2014;000377198;EUR;203,81
B1;17/11/2014 15:01:24;002865;APOT DE NEVE NV;PHARMACIENS;MARKT_55;9240;ZELE;BE;NED;0032/52444055; ;PF371421;22/09/2014;22/10/2014;000371421;EUR;743,62
B1;17/11/2014 15:01:24;002882;APOT HILDE LIPPENS BVBA;PHARMACIENS;SEB. NACHTEGAELESTRAAT_12;8300*2;KNOKKE-HEIST;BE;NED;0032/50603161; ;PF375213;13/10/2014;12/11/2014;000375213;EUR;344,8
B1;17/11/2014 15:01:24;002882;APOT HILDE LIPPENS BVBA;PHARMACIENS;SEB. NACHTEGAELESTRAAT_12;8300*2;KNOKKE-HEIST;BE;NED;0032/50603161; ;PF377973;07/11/2014;07/12/2014;000377973;EUR;49,8
B1;17/11/2014 15:01:24;002882;APOT HILDE LIPPENS BVBA;PHARMACIENS;SEB. NACHTEGAELESTRAAT_12;8300*2;KNOKKE-HEIST;BE;NED;0032/50603161; ;PF377974;07/11/2014;07/12/2014;000377974;EUR;154,36
B1;17/11/2014 15:01:24;002897;APOT WAEGHE BVBA;PHARMACIENS;DORP_37;9810*2;NAZARETH;BE;NED;0032/93854040; ;PF375711;16/10/2014;15/11/2014;000375711;EUR;330,92
B1;17/11/2014 15:01:24;002897;APOT WAEGHE BVBA;PHARMACIENS;DORP_37;9810*2;NAZARETH;BE;NED;0032/93854040; ;PF377828;06/11/2014;06/12/2014;000377828;EUR;26,63
B1;17/11/2014 15:01:24;002897;APOT WAEGHE BVBA;PHARMACIENS;DORP_37;9810*2;NAZARETH;BE;NED;0032/93854040; ;PF377829;06/11/2014;06/12/2014;000377829;EUR;202,06
B1;17/11/2014 15:01:24;002909;PCIE WILLIAME - POULAERT;PHARMACIENS;RUE DES COMBATTANTS_39;1421;OPHAIN-BOIS-SEIGNEUR-ISAAC;BE;FRA;0032/23842957; ;PF378418;14/11/2014;14/12/2014;000378418;EUR;700,13
B1;17/11/2014 15:01:24;002935;APOT CLAUS NV;PHARMACIENS;STATIONSSTRAAT_78;9900;EEKLO;BE;NED;0032/93771882; ;PF365346;21/08/2014;20/09/2014;000365346;EUR;461,09
B1;17/11/2014 15:01:24;002935;APOT CLAUS NV;PHARMACIENS;STATIONSSTRAAT_78;9900;EEKLO;BE;NED;0032/93771882; ;PF366631;27/08/2014;26/09/2014;000366631;EUR;434,75
B1;17/11/2014 15:01:24;002935;APOT CLAUS NV;PHARMACIENS;STATIONSSTRAAT_78;9900;EEKLO;BE;NED;0032/93771882; ;PF366632;27/08/2014;26/09/2014;000366632;EUR;327,06
B1;17/11/2014 15:01:24;002935;APOT CLAUS NV;PHARMACIENS;STATIONSSTRAAT_78;9900;EEKLO;BE;NED;0032/93771882; ;PF366633;27/08/2014;26/09/2014;000366633;EUR;165,12
B1;17/11/2014 15:01:24;002935;APOT CLAUS NV;PHARMACIENS;STATIONSSTRAAT_78;9900;EEKLO;BE;NED;0032/93771882; ;PF369250;11/09/2014;11/10/2014;000369250;EUR;115,95
B1;17/11/2014 15:01:24;002935;APOT CLAUS NV;PHARMACIENS;STATIONSSTRAAT_78;9900;EEKLO;BE;NED;0032/93771882; ;PF369251;11/09/2014;11/10/2014;000369251;EUR;311,83
B1;17/11/2014 15:01:24;002935;APOT CLAUS NV;PHARMACIENS;STATIONSSTRAAT_78;9900;EEKLO;BE;NED;0032/93771882; ;PF372613;25/09/2014;25/10/2014;000372613;EUR;58,75
B1;17/11/2014 15:01:24;002935;APOT CLAUS NV;PHARMACIENS;STATIONSSTRAAT_78;9900;EEKLO;BE;NED;0032/93771882; ;PF374843;08/10/2014;07/11/2014;000374843;EUR;916,4
B1;17/11/2014 15:01:24;002943;APOT MESSENS ANN PROF;PHARMACIENS;KERKSTRAAT_5;8780;OOSTROZEBEKE;BE;NED;0032/56666893; ;PF357669;26/05/2014;26/05/2014;000357669;EUR;315,17
B1;17/11/2014 15:01:24;002943;APOT MESSENS ANN PROF;PHARMACIENS;KERKSTRAAT_5;8780;OOSTROZEBEKE;BE;NED;0032/56666893; ;PF368440;05/09/2014;05/09/2014;000368440;EUR;163,59
B1;17/11/2014 15:01:24;002944;PCIE TORDEUR;PHARMACIENS;ROUTE DE L ETAT_27;4520*3;HUCCORGNE;BE;FRA;0032/85711693; ;PF376682;23/10/2014;22/11/2014;000376682;EUR;331,84
B1;17/11/2014 15:01:24;002944;PCIE TORDEUR;PHARMACIENS;ROUTE DE L ETAT_27;4520*3;HUCCORGNE;BE;FRA;0032/85711693; ;PF377199;30/10/2014;29/11/2014;000377199;EUR;260,56
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF368709;09/09/2014;09/10/2014;000368709;EUR;778,85
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF372175;24/09/2014;24/10/2014;000372175;EUR;645,34
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF372617;25/09/2014;25/10/2014;000372617;EUR;75,79
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF372618;25/09/2014;25/10/2014;000372618;EUR;151,01
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF373963;01/10/2014;31/10/2014;000373963;EUR;1579,89
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF374380;03/10/2014;02/11/2014;000374380;EUR;662,44
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF374990;09/10/2014;08/11/2014;000374990;EUR;6363,94
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF376209;21/10/2014;20/11/2014;000376209;EUR;63,86
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF376210;21/10/2014;20/11/2014;000376210;EUR;131,84
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF376211;21/10/2014;20/11/2014;000376211;EUR;57,44
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF376683;23/10/2014;22/11/2014;000376683;EUR;1285,42
B1;17/11/2014 15:01:24;002968;PCIE BUSTIN;PHARMACIENS;CHAUSSEE DE LIEGE_426;4460*3;GRACE-HOLLOGNE;BE;FRA;.; ;PF377131;29/10/2014;28/11/2014;000377131;EUR;1026,44
B1;17/11/2014 15:01:24;002972;SAP-DECLOEDT NV;PHARMACIENS;BRUGGESTRAAT_2;8830*2;HOOGLEDE;BE;NED;0032/51207770; ;PF441685;18/03/2014;18/03/2014;000441685;EUR;-10,82
B1;17/11/2014 15:01:24;002972;SAP-DECLOEDT NV;PHARMACIENS;BRUGGESTRAAT_2;8830*2;HOOGLEDE;BE;NED;0032/51207770; ;PF366639;27/08/2014;26/09/2014;000366639;EUR;711,03
B1;17/11/2014 15:01:24;002972;SAP-DECLOEDT NV;PHARMACIENS;BRUGGESTRAAT_2;8830*2;HOOGLEDE;BE;NED;0032/51207770; ;PF375712;16/10/2014;15/11/2014;000375712;EUR;420,86
B1;17/11/2014 15:01:24;002972;SAP-DECLOEDT NV;PHARMACIENS;BRUGGESTRAAT_2;8830*2;HOOGLEDE;BE;NED;0032/51207770; ;PF446605;16/10/2014;16/10/2014;000446605;EUR;-623,77
B1;17/11/2014 15:01:24;002972;SAP-DECLOEDT NV;PHARMACIENS;BRUGGESTRAAT_2;8830*2;HOOGLEDE;BE;NED;0032/51207770; ;PF376212;21/10/2014;20/11/2014;000376212;EUR;17,11
B1;17/11/2014 15:01:24;002972;SAP-DECLOEDT NV;PHARMACIENS;BRUGGESTRAAT_2;8830*2;HOOGLEDE;BE;NED;0032/51207770; ;PF376213;21/10/2014;20/11/2014;000376213;EUR;8,98
B1;17/11/2014 15:01:24;002972;SAP-DECLOEDT NV;PHARMACIENS;BRUGGESTRAAT_2;8830*2;HOOGLEDE;BE;NED;0032/51207770; ;PF376214;21/10/2014;20/11/2014;000376214;EUR;26,71
B1;17/11/2014 15:01:24;002972;SAP-DECLOEDT NV;PHARMACIENS;BRUGGESTRAAT_2;8830*2;HOOGLEDE;BE;NED;0032/51207770; ;PF378317;13/11/2014;13/12/2014;000378317;EUR;637,59
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF270404;27/06/2012;27/07/2012;000270404;EUR;21,75
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF273750;21/08/2012;20/09/2012;000273750;EUR;13,57
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;2X296660;06/11/2012;06/11/2012;B00012219;EUR;587,57
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;2X296661;06/11/2012;06/11/2012;B00012219;EUR;294,54
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;2X296662;06/11/2012;06/11/2012;B00012219;EUR;129,29
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF324228;06/09/2013;06/10/2013;000324228;EUR;75,11
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF324230;06/09/2013;06/10/2013;000324230;EUR;137,06
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF324417;09/09/2013;09/10/2013;000324417;EUR;137,06
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF324435;09/09/2013;09/10/2013;000324435;EUR;132,67
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF329172;26/09/2013;26/10/2013;000329172;EUR;95,85
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF333668;08/11/2013;08/12/2013;000333668;EUR;626,91
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF346258;06/03/2014;05/04/2014;000346258;EUR;345,79
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF346553;07/03/2014;06/04/2014;000346553;EUR;121,13
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF352127;23/04/2014;23/05/2014;000352127;EUR;26,63
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF353956;29/04/2014;29/05/2014;000353956;EUR;177,53
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF358833;02/06/2014;02/07/2014;000358833;EUR;671,39
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF358834;02/06/2014;02/07/2014;000358834;EUR;1157,7
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF358835;02/06/2014;02/07/2014;000358835;EUR;966,29
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF360667;25/06/2014;25/07/2014;000360667;EUR;932,25
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF363163;24/07/2014;23/08/2014;000363163;EUR;65,19
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF363248;25/07/2014;24/08/2014;000363248;EUR;366,03
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF444841;07/08/2014;06/09/2014;000444841;EUR;-169,2
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF365565;22/08/2014;21/09/2014;000365565;EUR;565,45
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF368606;08/09/2014;08/10/2014;000368606;EUR;521,18
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF369004;10/09/2014;10/10/2014;000369004;EUR;171,53
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370179;16/09/2014;16/10/2014;000370179;EUR;156,99
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370558;17/09/2014;17/10/2014;000370558;EUR;241,49
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370939;18/09/2014;18/10/2014;000370939;EUR;566,45
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370940;18/09/2014;18/10/2014;000370940;EUR;221,28
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370941;18/09/2014;18/10/2014;000370941;EUR;86,59
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370942;18/09/2014;18/10/2014;000370942;EUR;456,87
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370943;18/09/2014;18/10/2014;000370943;EUR;115,32
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370944;18/09/2014;18/10/2014;000370944;EUR;263,64
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370945;18/09/2014;18/10/2014;000370945;EUR;86,59
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370946;18/09/2014;18/10/2014;000370946;EUR;212,73
B1;17/11/2014 15:01:24;002982;VOORUIT GROOTHANDEL GENEESMIDD;PHARMACIENS;NIEUWEVAART_151;9000;GENT;BE;NED;0032/92267111; ;PF370947;18/09/2014;18/10/2014;000370947;EUR;356,26
