Société;Date;CodeClient;NomClient;Categorie;Adresse;CodePostal;Ville;Pays;CodeLangue;Telephone;Email;NumeroFacture;DateFacture;DateEcheance;Ecriture;Devise;Montant
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372097;24/09/2014;23/11/2014;000372097;EUR;85,77
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372098;24/09/2014;23/11/2014;000372098;EUR;129,43
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372099;24/09/2014;23/11/2014;000372099;EUR;143,82
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372100;24/09/2014;23/11/2014;000372100;EUR;85,77
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372101;24/09/2014;23/11/2014;000372101;EUR;76,55
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372102;24/09/2014;23/11/2014;000372102;EUR;191,36
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372103;24/09/2014;23/11/2014;000372103;EUR;76,55
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372104;24/09/2014;23/11/2014;000372104;EUR;76,55
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372105;24/09/2014;23/11/2014;000372105;EUR;85,77
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372106;24/09/2014;23/11/2014;000372106;EUR;85,77
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372107;24/09/2014;23/11/2014;000372107;EUR;114,82
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372108;24/09/2014;23/11/2014;000372108;EUR;57,41
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372109;24/09/2014;23/11/2014;000372109;EUR;210,5
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372110;24/09/2014;23/11/2014;000372110;EUR;76,55
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372935;26/09/2014;25/11/2014;000372935;EUR;366,72
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF372936;26/09/2014;25/11/2014;000372936;EUR;378,51
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF373380;29/09/2014;28/11/2014;000373380;EUR;341,8
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF373610;30/09/2014;29/11/2014;000373610;EUR;156,98
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF373611;30/09/2014;29/11/2014;000373611;EUR;190,76
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF373612;30/09/2014;29/11/2014;000373612;EUR;142,04
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF373613;30/09/2014;29/11/2014;000373613;EUR;235,12
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF373614;30/09/2014;29/11/2014;000373614;EUR;570,91
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF373615;30/09/2014;29/11/2014;000373615;EUR;76,55
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF374354;03/10/2014;02/12/2014;000374354;EUR;360,88
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF374623;06/10/2014;05/12/2014;000374623;EUR;252,75
B1;07/10/2014 13:30:52;001200;LLOYDSPHARMA GROUP NV/SA;PHARMACIENS;AVENUE PASTEUR_2;1300*2;WAVRE;BE;FRA;0032/10887270; ;PF446132;06/10/2014;06/10/2014;000446132;EUR;-197,41
B1;07/10/2014 13:30:52;001204;APOT SIMOENS;PHARMACIENS;TER KAMEREN_3;9620*13;ZOTTEGEM;BE;NED;0032/93610450; ;PF370799;18/09/2014;18/10/2014;000370799;EUR;432,13
B1;07/10/2014 13:30:52;001214;APOT HEIRBAUT BVBA;PHARMACIENS;KALKHOVEN_30;1730*1;ASSE;BE;NED;0032/24531213; ;PF368870;10/09/2014;10/10/2014;000368870;EUR;104,28
B1;07/10/2014 13:30:52;001214;APOT HEIRBAUT BVBA;PHARMACIENS;KALKHOVEN_30;1730*1;ASSE;BE;NED;0032/24531213; ;PF370800;18/09/2014;18/10/2014;000370800;EUR;140,82
B1;07/10/2014 13:30:52;001214;APOT HEIRBAUT BVBA;PHARMACIENS;KALKHOVEN_30;1730*1;ASSE;BE;NED;0032/24531213; ;PF370801;18/09/2014;18/10/2014;000370801;EUR;716,64
B1;07/10/2014 13:30:52;001214;APOT HEIRBAUT BVBA;PHARMACIENS;KALKHOVEN_30;1730*1;ASSE;BE;NED;0032/24531213; ;PF373616;30/09/2014;30/10/2014;000373616;EUR;42,58
B1;07/10/2014 13:30:52;001214;APOT HEIRBAUT BVBA;PHARMACIENS;KALKHOVEN_30;1730*1;ASSE;BE;NED;0032/24531213; ;PF373617;30/09/2014;30/10/2014;000373617;EUR;74,23
B1;07/10/2014 13:30:52;001214;APOT HEIRBAUT BVBA;PHARMACIENS;KALKHOVEN_30;1730*1;ASSE;BE;NED;0032/24531213; ;PF373940;01/10/2014;31/10/2014;000373940;EUR;521,09
B1;07/10/2014 13:30:52;001223;APOT WARLOP NV;PHARMACIENS;FRED VERBIESTSTRAAT_6;2030;ANTWERPEN 3;BE;NED;0032/35413862; ;PF362947;23/07/2014;22/08/2014;000362947;EUR;335,09
B1;07/10/2014 13:30:52;001225;NERUM NV;PHARMACIENS;SINT-WILLIBRORDUSPL_5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;SOL 26112013;26/11/2013;26/11/2013;B00013231;EUR;-230,66
B1;07/10/2014 13:30:52;001225;NERUM NV;PHARMACIENS;SINT-WILLIBRORDUSPL_5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;PF445341;09/09/2014;09/10/2014;000445341;EUR;-68,26
B1;07/10/2014 13:30:52;001225;NERUM NV;PHARMACIENS;SINT-WILLIBRORDUSPL_5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;PF368871;10/09/2014;10/10/2014;000368871;EUR;120,7
B1;07/10/2014 13:30:52;001225;NERUM NV;PHARMACIENS;SINT-WILLIBRORDUSPL_5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;PF368872;10/09/2014;10/10/2014;000368872;EUR;254,72
B1;07/10/2014 13:30:52;001225;NERUM NV;PHARMACIENS;SINT-WILLIBRORDUSPL_5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;PF370155;16/09/2014;16/10/2014;000370155;EUR;401,55
B1;07/10/2014 13:30:52;001225;NERUM NV;PHARMACIENS;SINT-WILLIBRORDUSPL_5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;PF372447;25/09/2014;25/10/2014;000372447;EUR;104,67
B1;07/10/2014 13:30:52;001225;NERUM NV;PHARMACIENS;SINT-WILLIBRORDUSPL_5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;PF373618;30/09/2014;30/10/2014;000373618;EUR;69,26
B1;07/10/2014 13:30:52;001229;PCIE DOUIN SC;PHARMACIENS;AVENUE REINE ELISABETH_32;4684;HACCOURT;BE;FRA;0032/43792165; ;PF366572;27/08/2014;26/09/2014;000366572;EUR;125,4
B1;07/10/2014 13:30:52;001229;PCIE DOUIN SC;PHARMACIENS;AVENUE REINE ELISABETH_32;4684;HACCOURT;BE;FRA;0032/43792165; ;PF368873;10/09/2014;10/10/2014;000368873;EUR;106,68
B1;07/10/2014 13:30:52;001229;PCIE DOUIN SC;PHARMACIENS;AVENUE REINE ELISABETH_32;4684;HACCOURT;BE;FRA;0032/43792165; ;PF368874;10/09/2014;10/10/2014;000368874;EUR;499,49
B1;07/10/2014 13:30:52;001244;PCIE LATINIS;PHARMACIENS;AVENUE LATINIS_31;1030;SCHAERBEEK/SCHAARBEEK;BE;FRA;0032/22161331; ;SSUR358013;26/06/2014;26/06/2014;S00014144;EUR;-27
B1;07/10/2014 13:30:52;001244;PCIE LATINIS;PHARMACIENS;AVENUE LATINIS_31;1030;SCHAERBEEK/SCHAARBEEK;BE;FRA;0032/22161331; ;PF368875;10/09/2014;10/10/2014;000368875;EUR;169,37
B1;07/10/2014 13:30:52;001261;APOT DEHAEN BVBA;PHARMACIENS;SINT-BENEDICTUSSTRAAT_20;2640;MORTSEL;BE;NED;0032/34495168; ;PF362760;18/07/2014;17/08/2014;000362760;EUR;72,48
B1;07/10/2014 13:30:52;001263;PCIE DE CHASTRE  (IASIS);PHARMACIENS;RUE LEDOCTE_6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;PF365488;22/08/2014;21/10/2014;000365488;EUR;228,64
B1;07/10/2014 13:30:52;001263;PCIE DE CHASTRE  (IASIS);PHARMACIENS;RUE LEDOCTE_6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;PF365489;22/08/2014;21/10/2014;000365489;EUR;352,01
B1;07/10/2014 13:30:52;001263;PCIE DE CHASTRE  (IASIS);PHARMACIENS;RUE LEDOCTE_6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;PF367694;02/09/2014;01/11/2014;000367694;EUR;689,2
B1;07/10/2014 13:30:52;001263;PCIE DE CHASTRE  (IASIS);PHARMACIENS;RUE LEDOCTE_6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;PF368876;10/09/2014;09/11/2014;000368876;EUR;54,71
B1;07/10/2014 13:30:52;001263;PCIE DE CHASTRE  (IASIS);PHARMACIENS;RUE LEDOCTE_6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;PF373941;01/10/2014;30/11/2014;000373941;EUR;528,77
B1;07/10/2014 13:30:52;001266;APOT TOUBAST BVBA;PHARMACIENS;OOSTEIMDESTRAAT_1;9940*2;EVERGEM;BE;NED;0032/92530428; ;PF365491;22/08/2014;21/09/2014;000365491;EUR;77,42
B1;07/10/2014 13:30:52;001266;APOT TOUBAST BVBA;PHARMACIENS;OOSTEIMDESTRAAT_1;9940*2;EVERGEM;BE;NED;0032/92530428; ;PF368877;10/09/2014;10/10/2014;000368877;EUR;138,54
B1;07/10/2014 13:30:52;001276;ESPIDEC BVBA;PHARMACIENS;AVENUE DE LA FORET DE SOIGNES_361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;SOLDE  230514;23/05/2014;23/05/2014;I00014095;EUR;-20,2
B1;07/10/2014 13:30:52;001276;ESPIDEC BVBA;PHARMACIENS;AVENUE DE LA FORET DE SOIGNES_361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;PF368878;10/09/2014;10/10/2014;000368878;EUR;857,57
B1;07/10/2014 13:30:52;001276;ESPIDEC BVBA;PHARMACIENS;AVENUE DE LA FORET DE SOIGNES_361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;PF445565;15/09/2014;15/10/2014;000445565;EUR;-69,66
B1;07/10/2014 13:30:52;001276;ESPIDEC BVBA;PHARMACIENS;AVENUE DE LA FORET DE SOIGNES_361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;PF445691;18/09/2014;18/10/2014;000445691;EUR;-69,66
B1;07/10/2014 13:30:52;001276;ESPIDEC BVBA;PHARMACIENS;AVENUE DE LA FORET DE SOIGNES_361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;PF371258;19/09/2014;19/10/2014;000371258;EUR;539,84
B1;07/10/2014 13:30:52;001276;ESPIDEC BVBA;PHARMACIENS;AVENUE DE LA FORET DE SOIGNES_361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;PF371393;22/09/2014;22/10/2014;000371393;EUR;1951,2
B1;07/10/2014 13:30:52;001276;ESPIDEC BVBA;PHARMACIENS;AVENUE DE LA FORET DE SOIGNES_361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;PF372111;24/09/2014;24/10/2014;000372111;EUR;194,06
B1;07/10/2014 13:30:52;001276;ESPIDEC BVBA;PHARMACIENS;AVENUE DE LA FORET DE SOIGNES_361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;PF373619;30/09/2014;30/10/2014;000373619;EUR;436,04
B1;07/10/2014 13:30:52;001278;PCIE POCHET SA- - DE WALEFFE;PHARMACIENS;RUE BUISSON ST GUIBERT_9;5030*3;GEMBLOUX;BE;FRA;0032/81610223; ;PF373942;01/10/2014;31/10/2014;000373942;EUR;862,06
B1;07/10/2014 13:30:52;001286;APOT D`HAESE;PHARMACIENS;MARKT_12;9340*2;LEDE;BE;NED;0032/53806611; ;PF350316;03/04/2014;03/05/2014;000350316;EUR;1160,17
B1;07/10/2014 13:30:52;001286;APOT D`HAESE;PHARMACIENS;MARKT_12;9340*2;LEDE;BE;NED;0032/53806611; ;PF370802;18/09/2014;18/10/2014;000370802;EUR;566,63
B1;07/10/2014 13:30:52;001288;APOT MM PHARMA BVBA;PHARMACIENS;BROEKSTRAAT_7;1000;BRUXELLES/BRUSSEL;BE;NED;0032/22182616; ;PF374624;06/10/2014;05/11/2014;000374624;EUR;518,37
B1;07/10/2014 13:30:52;001300;JULENA;COIFFEURS;RUE FRANCOIS LIBERT_14;1410;WATERLOO;BE;FRA;0032/485752553; ;PF367695;02/09/2014;02/10/2014;000367695;EUR;352,16
B1;07/10/2014 13:30:52;001300;JULENA;COIFFEURS;RUE FRANCOIS LIBERT_14;1410;WATERLOO;BE;FRA;0032/485752553; ;PF373620;30/09/2014;30/10/2014;000373620;EUR;71,39
B1;07/10/2014 13:30:52;001301;APOT DEVELTER-BAS;PHARMACIENS;NIEUWPOORTSESTEENWEG_503;8400*2;OOSTENDE;BE;NED;0032/59703110; ;PF370803;18/09/2014;18/10/2014;000370803;EUR;769,11
B1;07/10/2014 13:30:52;001301;APOT DEVELTER-BAS;PHARMACIENS;NIEUWPOORTSESTEENWEG_503;8400*2;OOSTENDE;BE;NED;0032/59703110; ;PF370804;18/09/2014;18/10/2014;000370804;EUR;194,49
B1;07/10/2014 13:30:52;001301;APOT DEVELTER-BAS;PHARMACIENS;NIEUWPOORTSESTEENWEG_503;8400*2;OOSTENDE;BE;NED;0032/59703110; ;PF372112;24/09/2014;24/10/2014;000372112;EUR;92,78
B1;07/10/2014 13:30:52;001301;APOT DEVELTER-BAS;PHARMACIENS;NIEUWPOORTSESTEENWEG_503;8400*2;OOSTENDE;BE;NED;0032/59703110; ;PF372113;24/09/2014;24/10/2014;000372113;EUR;103,96
B1;07/10/2014 13:30:52;001306;APOT VAN DE KEERE NV;PHARMACIENS;HOOGSTRAAT_16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;PF349109;24/03/2014;23/04/2014;000349109;EUR;158,44
B1;07/10/2014 13:30:52;001306;APOT VAN DE KEERE NV;PHARMACIENS;HOOGSTRAAT_16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;PMT090714;09/07/2014;09/07/2014;S00014155;EUR;-15,42
B1;07/10/2014 13:30:52;001306;APOT VAN DE KEERE NV;PHARMACIENS;HOOGSTRAAT_16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;PF368408;05/09/2014;05/10/2014;000368408;EUR;323,53
B1;07/10/2014 13:30:52;001306;APOT VAN DE KEERE NV;PHARMACIENS;HOOGSTRAAT_16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;PF368409;05/09/2014;05/10/2014;000368409;EUR;184,09
B1;07/10/2014 13:30:52;001306;APOT VAN DE KEERE NV;PHARMACIENS;HOOGSTRAAT_16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;PF370805;18/09/2014;18/10/2014;000370805;EUR;225,86
B1;07/10/2014 13:30:52;001306;APOT VAN DE KEERE NV;PHARMACIENS;HOOGSTRAAT_16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;PF372448;25/09/2014;25/10/2014;000372448;EUR;694,49
B1;07/10/2014 13:30:52;001313;APOT BOEYCKENS BVBA;PHARMACIENS;HENDRIK 1 LEI_108;1800*2;VILVOORDE;BE;NED;0032/22511614; ;PF368879;10/09/2014;10/10/2014;000368879;EUR;182,83
B1;07/10/2014 13:30:52;001313;APOT BOEYCKENS BVBA;PHARMACIENS;HENDRIK 1 LEI_108;1800*2;VILVOORDE;BE;NED;0032/22511614; ;PF372449;25/09/2014;25/10/2014;000372449;EUR;39,64
B1;07/10/2014 13:30:52;001313;APOT BOEYCKENS BVBA;PHARMACIENS;HENDRIK 1 LEI_108;1800*2;VILVOORDE;BE;NED;0032/22511614; ;PF372450;25/09/2014;25/10/2014;000372450;EUR;17,54
B1;07/10/2014 13:30:52;001329;PCIE ALAIN ENGEL;PHARMACIENS;RUE DES ECOLES_19;LU-4551;DIFFERDANGE;LU;FRA;00352/589199; ;2X285193;03/01/2013;03/01/2013;K00013002;EUR;-780
B1;07/10/2014 13:30:52;001329;PCIE ALAIN ENGEL;PHARMACIENS;RUE DES ECOLES_19;LU-4551;DIFFERDANGE;LU;FRA;00352/589199; ;PF445467;11/09/2014;11/10/2014;000445467;EUR;-27,03
B1;07/10/2014 13:30:52;001329;PCIE ALAIN ENGEL;PHARMACIENS;RUE DES ECOLES_19;LU-4551;DIFFERDANGE;LU;FRA;00352/589199; ;PF370806;18/09/2014;18/10/2014;000370806;EUR;305,45
B1;07/10/2014 13:30:52;001330;PCIE POOLS;PHARMACIENS;CHAUSSEE DE BRUXELLES_60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;PF365823;25/08/2014;24/09/2014;000365823;EUR;150,12
B1;07/10/2014 13:30:52;001330;PCIE POOLS;PHARMACIENS;CHAUSSEE DE BRUXELLES_60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;PF365824;25/08/2014;24/09/2014;000365824;EUR;354,92
B1;07/10/2014 13:30:52;001330;PCIE POOLS;PHARMACIENS;CHAUSSEE DE BRUXELLES_60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;PF365825;25/08/2014;24/09/2014;000365825;EUR;413,75
B1;07/10/2014 13:30:52;001330;PCIE POOLS;PHARMACIENS;CHAUSSEE DE BRUXELLES_60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;PF368880;10/09/2014;10/10/2014;000368880;EUR;388,36
B1;07/10/2014 13:30:52;001330;PCIE POOLS;PHARMACIENS;CHAUSSEE DE BRUXELLES_60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;PF374056;02/10/2014;01/11/2014;000374056;EUR;40,45
B1;07/10/2014 13:30:52;001330;PCIE POOLS;PHARMACIENS;CHAUSSEE DE BRUXELLES_60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;PF374057;02/10/2014;01/11/2014;000374057;EUR;81,86
B1;07/10/2014 13:30:52;001331;PCIE SELVAIS SA;PHARMACIENS;RUE DU VIVIER_118;6600*1;BASTOGNE;BE;FRA;.; ;PF371754;23/09/2014;23/10/2014;000371754;EUR;542,46
B1;07/10/2014 13:30:52;001331;PCIE SELVAIS SA;PHARMACIENS;RUE DU VIVIER_118;6600*1;BASTOGNE;BE;FRA;.; ;PF372114;24/09/2014;24/10/2014;000372114;EUR;139,17
B1;07/10/2014 13:30:52;001331;PCIE SELVAIS SA;PHARMACIENS;RUE DU VIVIER_118;6600*1;BASTOGNE;BE;FRA;.; ;PF372115;24/09/2014;24/10/2014;000372115;EUR;112,63
B1;07/10/2014 13:30:52;001331;PCIE SELVAIS SA;PHARMACIENS;RUE DU VIVIER_118;6600*1;BASTOGNE;BE;FRA;.; ;PF372451;25/09/2014;25/10/2014;000372451;EUR;366,6
B1;07/10/2014 13:30:52;001351;PCIE ANNE ANDRE;PHARMACIENS;RUE DES CANADIENS_24;7180;SENEFFE;BE;FRA;0032/64222923; ;PF368881;10/09/2014;10/10/2014;000368881;EUR;178,37
B1;07/10/2014 13:30:52;001384;PCIE PARC ASTRID;PHARMACIENS;RUE DR.JACOBS_88;1070;ANDERLECHT;BE;FRA;0032/25233576; ;PF347870;17/03/2014;16/04/2014;000347870;EUR;11,76
B1;07/10/2014 13:30:52;001384;PCIE PARC ASTRID;PHARMACIENS;RUE DR.JACOBS_88;1070;ANDERLECHT;BE;FRA;0032/25233576; ;PF370807;18/09/2014;18/10/2014;000370807;EUR;413,46
B1;07/10/2014 13:30:52;001392;APOT GEDOPT;PHARMACIENS;VILLERSLEI_66;2900;SCHOTEN;BE;NED;0032/36584275; ;PF368882;10/09/2014;10/10/2014;000368882;EUR;245,11
B1;07/10/2014 13:30:52;001404;PCIE DU GLOBE;PHARMACIENS;AVENUE BRUGMANN_609;1180;UCCLE/UKKEL;BE;FRA;0032/23451542; ;PF372452;25/09/2014;25/10/2014;000372452;EUR;34,48
B1;07/10/2014 13:30:52;001408;APOT BAEYENS - NAESSENS;PHARMACIENS;HANSBEKEDORP_11;9850*1;HANSBEKE;BE;NED;0032/93716362; ;PF370808;18/09/2014;18/10/2014;000370808;EUR;117,32
B1;07/10/2014 13:30:52;001408;APOT BAEYENS - NAESSENS;PHARMACIENS;HANSBEKEDORP_11;9850*1;HANSBEKE;BE;NED;0032/93716362; ;PF370809;18/09/2014;18/10/2014;000370809;EUR;205,73
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PMT 356582 X2;31/07/2014;31/07/2014;S00014173;EUR;-61,59
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF365502;22/08/2014;21/09/2014;000365502;EUR;470,18
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF365830;25/08/2014;24/09/2014;000365830;EUR;222,03
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF368883;10/09/2014;10/10/2014;000368883;EUR;197,09
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF368884;10/09/2014;10/10/2014;000368884;EUR;1094,54
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF372116;24/09/2014;24/10/2014;000372116;EUR;417,52
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF372453;25/09/2014;25/10/2014;000372453;EUR;151,01
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF372454;25/09/2014;25/10/2014;000372454;EUR;75,5
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF372455;25/09/2014;25/10/2014;000372455;EUR;14,62
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF374625;06/10/2014;05/11/2014;000374625;EUR;1546,12
B1;07/10/2014 13:30:52;001415;APOT DES CROISADES;PHARMACIENS;RUE DU PROGRES_80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PF374626;06/10/2014;05/11/2014;000374626;EUR;618,15
B1;07/10/2014 13:30:52;001422;APOT ST-JOB BVBA;PHARMACIENS;EIKENLEI_13/B;2960*2;SINT-JOB-IN-'T-GOOR;BE;NED;0032/36364572; ;PF368885;10/09/2014;10/10/2014;000368885;EUR;178,37
B1;07/10/2014 13:30:52;001426;APOT WINDELS-DERAEDT BVBA;PHARMACIENS;KUURSAALSTRAAT_8;8301*1;HEIST;BE;NED;0032/50514687; ;PF367347;29/08/2014;28/09/2014;000367347;EUR;348,31
B1;07/10/2014 13:30:52;001426;APOT WINDELS-DERAEDT BVBA;PHARMACIENS;KUURSAALSTRAAT_8;8301*1;HEIST;BE;NED;0032/50514687; ;PF370810;18/09/2014;18/10/2014;000370810;EUR;188,71
B1;07/10/2014 13:30:52;001430;FARMAFLEUR;PHARMACIENS;OOSTERLINCKHOFLAAN_48;2180;EKEREN;BE;NED;0032/35417121; ;PF365503;22/08/2014;21/09/2014;000365503;EUR;620,71
B1;07/10/2014 13:30:52;001430;FARMAFLEUR;PHARMACIENS;OOSTERLINCKHOFLAAN_48;2180;EKEREN;BE;NED;0032/35417121; ;PF368886;10/09/2014;10/10/2014;000368886;EUR;107,26
