Société;Date;CodeClient;NomClient;Categorie;Adresse;CodePostal;Ville;Pays;CodeLangue;Telephone;Email;NumeroFacture;DateFacture;DateEcheance;Ecriture;Devise;Montant
B1;3/12/2014 09:38;002537;DE SERVICE APOT BVBA;PHARMACIENS;SCHUURHOVENVELD_2441;3800*10;SINT-TRUIDEN;BE;NED;0032/475828466;jorismees@scarlet.be;PF379654;27/11/2014;27/12/2014;379654;EUR;6167,55
B1;3/12/2014 09:38;002539;MAERTENS PHARMA ASSOCIES;PHARMACIENS;PLACE LEOPOLD_2;6460*2;CHIMAY;BE;FRA;0032/60211003; ;PF445789;22/09/2014;22/10/2014;445789;EUR;-88,49
B1;3/12/2014 09:38;002540;HDFARMA BVBA;PHARMACIENS;KONINGIN ASTRIDSTRAAT_38;8210*2;VELDEGEM;BE;NED;0032/50281496; ;PF377687;5/11/2014;5/12/2014;377687;EUR;191,9
B1;3/12/2014 09:38;002544;VAN HOLDER BVBA;PHARMACIENS;LEONCE ROELSSTRAAT_20;9620*13;ZOTTEGEM;BE;NED;0032/93601706; ;PF391383;30/05/2013;29/06/2013;391383;EUR;-6,66
B1;3/12/2014 09:38;002546;PCIE FRANCOISE LAINE;PHARMACIENS;RUE BERTEAUX_30;6142;LEERNES;BE;FRA;0032/71524040; ;PF368986;10/09/2014;10/10/2014;368986;EUR;162
B1;3/12/2014 09:38;002547;PCIE ELIOT - MAISIN;PHARMACIENS;CHAUSSEE DE WAVRE_1733;1160;AUDERGHEM/OUDERGEM;BE;FRA;0032/26723865; ;PF366483;26/08/2014;25/09/2014;366483;EUR;143,37
B1;3/12/2014 09:38;002547;PCIE ELIOT - MAISIN;PHARMACIENS;CHAUSSEE DE WAVRE_1733;1160;AUDERGHEM/OUDERGEM;BE;FRA;0032/26723865; ;PF369238;11/09/2014;11/10/2014;369238;EUR;305,64
B1;3/12/2014 09:38;002548;PCIE STE-ALIX;PHARMACIENS;PARVIS SAINTE ALIX_9;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706050; ;2 X 353228;14/07/2014;14/07/2014;S00014159;EUR;-154,77
B1;3/12/2014 09:38;002548;PCIE STE-ALIX;PHARMACIENS;PARVIS SAINTE ALIX_9;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706050; ;PF445041;27/08/2014;27/08/2014;445041;EUR;-43,16
B1;3/12/2014 09:38;002548;PCIE STE-ALIX;PHARMACIENS;PARVIS SAINTE ALIX_9;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706050; ;PF367955;3/09/2014;3/10/2014;367955;EUR;43,16
B1;3/12/2014 09:38;002548;PCIE STE-ALIX;PHARMACIENS;PARVIS SAINTE ALIX_9;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706050; ;PF371420;22/09/2014;22/10/2014;371420;EUR;292,33
B1;3/12/2014 09:38;002548;PCIE STE-ALIX;PHARMACIENS;PARVIS SAINTE ALIX_9;1150;WOLUWE-SAINT-PIERRE;BE;FRA;0032/27706050; ;PF378519;17/11/2014;17/12/2014;378519;EUR;607,5
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;2X 350166;18/07/2014;18/07/2014;S00014163;EUR;-84,18
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF364810;19/08/2014;18/09/2014;364810;EUR;154,37
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF365949;25/08/2014;24/09/2014;365949;EUR;534,59
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF366487;26/08/2014;25/09/2014;366487;EUR;1063,92
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF366488;26/08/2014;25/09/2014;366488;EUR;58,66
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF366489;26/08/2014;25/09/2014;366489;EUR;144,58
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF368987;10/09/2014;10/10/2014;368987;EUR;86,03
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF369861;15/09/2014;15/10/2014;369861;EUR;968,73
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF372593;25/09/2014;25/10/2014;372593;EUR;21,53
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF372594;25/09/2014;25/10/2014;372594;EUR;103,96
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF372595;25/09/2014;25/10/2014;372595;EUR;502,57
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF374637;6/10/2014;5/11/2014;374637;EUR;250,34
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF374841;8/10/2014;7/11/2014;374841;EUR;889,6
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF446507;15/10/2014;15/10/2014;446507;EUR;-114,61
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF375708;16/10/2014;15/11/2014;375708;EUR;529,21
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF446604;16/10/2014;16/10/2014;446604;EUR;-68,39
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF377822;6/11/2014;6/12/2014;377822;EUR;21,29
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF377823;6/11/2014;6/12/2014;377823;EUR;55,73
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF377824;6/11/2014;6/12/2014;377824;EUR;306,18
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF378163;12/11/2014;12/12/2014;378163;EUR;169,94
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF378520;17/11/2014;17/12/2014;378520;EUR;267,39
B1;3/12/2014 09:38;002549;ALLGOR BVBA - APOT RODENBURG;PHARMACIENS;POTTELBERG_151;8510*3;MARKE;BE;NED;0032/56202043; ;PF378918;20/11/2014;20/12/2014;378918;EUR;471,77
B1;3/12/2014 09:38;002550;APOT MONNENS BVBA;PHARMACIENS;VOORSHOVENTERWEG_15;3680*2;NEEROETEREN;BE;NED;0032/89863082; ;PF368988;10/09/2014;10/10/2014;368988;EUR;141,26
B1;3/12/2014 09:38;002550;APOT MONNENS BVBA;PHARMACIENS;VOORSHOVENTERWEG_15;3680*2;NEEROETEREN;BE;NED;0032/89863082; ;PF368989;10/09/2014;10/10/2014;368989;EUR;126,96
B1;3/12/2014 09:38;002552;APOT SPAENS BVBA;PHARMACIENS;KERKSTRAAT_83;8370*1;BLANKENBERGE;BE;NED;0032/50411141; ;PF378316;13/11/2014;13/12/2014;378316;EUR;581,99
B1;3/12/2014 09:38;002554;APOT THOEN BVBA;PHARMACIENS;HOOGSTRAAT_25;3690;ZUTENDAAL;BE;NED;0032/89611674; ;PF378763;19/11/2014;19/12/2014;378763;EUR;307,55
B1;3/12/2014 09:38;002584;PCIE DE LIMPERTSBERG-SCHINTGEN;PHARMACIENS;AVENUE VICTOR HUGO_1;LU-1750;LUXEMBOURG;LU;FRA;00352/227284; ;PF377688;5/11/2014;5/12/2014;377688;EUR;278,6
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF363318;28/07/2014;26/10/2014;363318;EUR;1251,26
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF370176;16/09/2014;15/12/2014;370176;EUR;522,72
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF371262;19/09/2014;18/12/2014;371262;EUR;462,83
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF372599;25/09/2014;24/12/2014;372599;EUR;294,94
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF372600;25/09/2014;24/12/2014;372600;EUR;419,27
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF373392;29/09/2014;28/12/2014;373392;EUR;209,63
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF374842;8/10/2014;6/01/2015;374842;EUR;522,72
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF446264;8/10/2014;8/10/2014;446264;EUR;-45,86
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF446664;20/10/2014;20/10/2014;446664;EUR;-462,83
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF446794;23/10/2014;23/10/2014;446794;EUR;-45,86
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF377128;29/10/2014;27/01/2015;377128;EUR;522,72
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF377129;29/10/2014;27/01/2015;377129;EUR;294,94
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF378416;14/11/2014;12/02/2015;378416;EUR;135,85
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF447402;17/11/2014;17/11/2014;447402;EUR;-235,95
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF378625;18/11/2014;16/02/2015;378625;EUR;522,72
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF378626;18/11/2014;16/02/2015;378626;EUR;277,7
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF380010;2/12/2014;2/12/2014;380010;EUR;38,98
B1;3/12/2014 09:38;002590;CLINIQUE UNIV. ST-LUC;HOPITAUX/CLINIQUES;AVENUE HIPPOCRATE_10;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27643661; ;PF380011;2/12/2014;2/03/2015;380011;EUR;38,98
B1;3/12/2014 09:38;002591;PHAREECLO BVBA;PHARMACIENS;KERKSTRAAT_2;9900;EEKLO;BE;NED; ; ;PF366630;27/08/2014;26/09/2014;366630;EUR;224,75
B1;3/12/2014 09:38;002591;PHAREECLO BVBA;PHARMACIENS;KERKSTRAAT_2;9900;EEKLO;BE;NED; ; ;PF447403;17/11/2014;17/11/2014;447403;EUR;-34,35
B1;3/12/2014 09:38;002591;PHAREECLO BVBA;PHARMACIENS;KERKSTRAAT_2;9900;EEKLO;BE;NED; ; ;PF379655;27/11/2014;27/12/2014;379655;EUR;460,2
B1;3/12/2014 09:38;002591;PHAREECLO BVBA;PHARMACIENS;KERKSTRAAT_2;9900;EEKLO;BE;NED; ; ;PF380012;2/12/2014;1/01/2015;380012;EUR;460,2
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF366490;26/08/2014;25/09/2014;366490;EUR;149,86
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF366491;26/08/2014;25/09/2014;366491;EUR;189,62
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF370930;18/09/2014;18/10/2014;370930;EUR;307,22
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF374118;2/10/2014;1/11/2014;374118;EUR;34,74
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF374638;6/10/2014;5/11/2014;374638;EUR;339,88
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF446265;8/10/2014;8/10/2014;446265;EUR;-23,3
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF446665;20/10/2014;20/10/2014;446665;EUR;-23,3
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF377689;5/11/2014;5/12/2014;377689;EUR;14,45
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF378627;18/11/2014;18/12/2014;378627;EUR;418,8
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF379851;28/11/2014;28/12/2014;379851;EUR;32
B1;3/12/2014 09:38;002600;APHARMAT NV;PHARMACIENS;VAN EYCKLEI_47;2018;ANTWERPEN 1;BE;NED;0032/32395865; ;PF379852;28/11/2014;28/12/2014;379852;EUR;132,31
B1;3/12/2014 09:38;002605;APOT CLAES BVBA;PHARMACIENS;VRASENESTRAAT_28;9120*1;BEVEREN-WAAS;BE;NED;0032/37757342; ;PF353228;28/04/2014;28/05/2014;353228;EUR;154,77
B1;3/12/2014 09:38;002605;APOT CLAES BVBA;PHARMACIENS;VRASENESTRAAT_28;9120*1;BEVEREN-WAAS;BE;NED;0032/37757342; ;PF370932;18/09/2014;18/10/2014;370932;EUR;504,94
B1;3/12/2014 09:38;002605;APOT CLAES BVBA;PHARMACIENS;VRASENESTRAAT_28;9120*1;BEVEREN-WAAS;BE;NED;0032/37757342; ;PF372601;25/09/2014;25/10/2014;372601;EUR;123,71
B1;3/12/2014 09:38;002605;APOT CLAES BVBA;PHARMACIENS;VRASENESTRAAT_28;9120*1;BEVEREN-WAAS;BE;NED;0032/37757342; ;PF377583;4/11/2014;4/12/2014;377583;EUR;1454,37
B1;3/12/2014 09:38;002605;APOT CLAES BVBA;PHARMACIENS;VRASENESTRAAT_28;9120*1;BEVEREN-WAAS;BE;NED;0032/37757342; ;PF379274;25/11/2014;25/12/2014;379274;EUR;742,85
B1;3/12/2014 09:38;002632;APOT DE CAUSMAECKER;PHARMACIENS;MARKT_42;9160*3;LOKEREN;BE;NED;0032/93405959; ;2X 345891;1/04/2014;1/04/2014;S00014076;EUR;-894,6
B1;3/12/2014 09:38;002632;APOT DE CAUSMAECKER;PHARMACIENS;MARKT_42;9160*3;LOKEREN;BE;NED;0032/93405959; ;PF377130;29/10/2014;28/11/2014;377130;EUR;243,38
B1;3/12/2014 09:38;002633;PCIE ROUARD SA;PHARMACIENS;BOULEVARD  LEMONNIER_70;1000;BRUXELLES/BRUSSEL;BE;FRA;0032/25114507; ;PF378164;12/11/2014;12/12/2014;378164;EUR;529,6
B1;3/12/2014 09:38;002637;PHARMAVIE BVBA;PHARMACIENS;MARKT_15;9960;ASSENEDE;BE;NED;0032/93445025; ;PF379275;25/11/2014;25/12/2014;379275;EUR;257,77
B1;3/12/2014 09:38;002640;PCIE WERA;PHARMACIENS;RUE DE LA STATION_25;1410;WATERLOO;BE;FRA;0032/23547479; ;PF377825;6/11/2014;6/12/2014;377825;EUR;37,52
B1;3/12/2014 09:38;002640;PCIE WERA;PHARMACIENS;RUE DE LA STATION_25;1410;WATERLOO;BE;FRA;0032/23547479; ;PF377826;6/11/2014;6/12/2014;377826;EUR;168,24
B1;3/12/2014 09:38;002640;PCIE WERA;PHARMACIENS;RUE DE LA STATION_25;1410;WATERLOO;BE;FRA;0032/23547479; ;363154 X 2;17/11/2014;17/11/2014;S00014261;EUR;-508,98
B1;3/12/2014 09:38;002640;PCIE WERA;PHARMACIENS;RUE DE LA STATION_25;1410;WATERLOO;BE;FRA;0032/23547479; ;PF378628;18/11/2014;18/12/2014;378628;EUR;165,93
B1;3/12/2014 09:38;002640;PCIE WERA;PHARMACIENS;RUE DE LA STATION_25;1410;WATERLOO;BE;FRA;0032/23547479; ;PF380013;2/12/2014;1/01/2015;380013;EUR;376,85
B1;3/12/2014 09:38;002644;PCIE THEMANS;PHARMACIENS;RUE GUSTAVE GUIDET_3;5020*7;VEDRIN;BE;FRA;0032/81213803; ;PF377690;5/11/2014;5/12/2014;377690;EUR;478
B1;3/12/2014 09:38;002644;PCIE THEMANS;PHARMACIENS;RUE GUSTAVE GUIDET_3;5020*7;VEDRIN;BE;FRA;0032/81213803; ;PF379853;28/11/2014;28/12/2014;379853;EUR;380,99
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF368439;5/09/2014;5/10/2014;368439;EUR;526,8
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF445352;9/09/2014;9/10/2014;445352;EUR;-85,96
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF369244;11/09/2014;11/10/2014;369244;EUR;158,36
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF369245;11/09/2014;11/10/2014;369245;EUR;535,91
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF369497;12/09/2014;12/10/2014;369497;EUR;401,8
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF371263;19/09/2014;19/10/2014;371263;EUR;119,69
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF372603;25/09/2014;25/10/2014;372603;EUR;121,29
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF372604;25/09/2014;25/10/2014;372604;EUR;108,25
B1;3/12/2014 09:38;002646;PCIE DU TOMBERG;PHARMACIENS;RUE DU TOMBERG_229;1200;WOLUWE-SAINT-LAMBERT;BE;FRA;0032/27706637; ;PF373699;30/09/2014;30/10/2014;373699;EUR;464,33
B1;3/12/2014 09:38;002659;PHARDEN SA -PCIE CLOSSON;PHARMACIENS;RUE DE BOUILLON_17;5555*3;BIEVRE;BE;FRA;0032/61511452; ;PF379499;26/11/2014;26/12/2014;379499;EUR;523,72
B1;3/12/2014 09:38;002686;APOT VAN ACKER VOF;PHARMACIENS;ZUIDLAAN_58;9230*3;WETTEREN;BE;NED;0032/93694432; ;PF365551;22/08/2014;21/09/2014;365551;EUR;136,33
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF442838;8/05/2014;7/06/2014;442838;EUR;-410,17
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF442839;8/05/2014;7/06/2014;442839;EUR;-887,96
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF361338;30/06/2014;30/07/2014;361338;EUR;440,43
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;ERR361338;28/07/2014;28/07/2014;S00014170;EUR;-347,84
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF365553;22/08/2014;21/09/2014;365553;EUR;300,98
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF375551;15/10/2014;14/11/2014;375551;EUR;645,58
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF446508;15/10/2014;15/10/2014;446508;EUR;-46,63
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF375709;16/10/2014;15/11/2014;375709;EUR;350,51
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF375710;16/10/2014;15/11/2014;375710;EUR;46,39
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF376905;27/10/2014;26/11/2014;376905;EUR;1060,92
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF377489;3/11/2014;3/12/2014;377489;EUR;107,36
B1;3/12/2014 09:38;002730;APOT PHILIPPE SOLLIE;PHARMACIENS;HANDELSLEI_210-212;2980*2;ZOERSEL;BE;NED;0032/33830917; ;PF377692;5/11/2014;5/12/2014;377692;EUR;1492,9
B1;3/12/2014 09:38;002802;SURMONT NV;PHARMACIENS;RIJSELSESTRAAT_29;8210*1;LOPPEM;BE;NED;0032/50841599; ;PF378417;14/11/2014;14/12/2014;378417;EUR;658,04
B1;3/12/2014 09:38;002817;APOT ROGGEN;PHARMACIENS;BRUSSELSTRAAT_322;1702;GROOT-BIJGAARDEN;BE;NED;0032/24666052; ;PF378764;19/11/2014;19/12/2014;378764;EUR;332,61
B1;3/12/2014 09:38;002817;APOT ROGGEN;PHARMACIENS;BRUSSELSTRAAT_322;1702;GROOT-BIJGAARDEN;BE;NED;0032/24666052; ;PF379276;25/11/2014;25/12/2014;379276;EUR;135,36
B1;3/12/2014 09:38;002843;SEPHABEL NV;PHARMACIENS;NAAMSESTEENWEG_160;3001;HEVERLEE;BE;NED;0032/16225175; ;PF378919;20/11/2014;20/12/2014;378919;EUR;286,35
B1;3/12/2014 09:38;002843;SEPHABEL NV;PHARMACIENS;NAAMSESTEENWEG_160;3001;HEVERLEE;BE;NED;0032/16225175; ;PF379854;28/11/2014;28/12/2014;379854;EUR;49,8
B1;3/12/2014 09:38;002843;SEPHABEL NV;PHARMACIENS;NAAMSESTEENWEG_160;3001;HEVERLEE;BE;NED;0032/16225175; ;PF379855;28/11/2014;28/12/2014;379855;EUR;371,99
B1;3/12/2014 09:38;002849;VERDESA NV (IASIS);PHARMACIENS;NIJVERSEELSTRAAT_2;1745*2;OPWIJK;BE;NED; ; ;PF372610;25/09/2014;25/10/2014;372610;EUR;103,96
B1;3/12/2014 09:38;002849;VERDESA NV (IASIS);PHARMACIENS;NIJVERSEELSTRAAT_2;1745*2;OPWIJK;BE;NED; ; ;PF377198;30/10/2014;29/11/2014;377198;EUR;203,81
